title,description,url,company,rating,skills,location,salary_min,salary_max
"Coordinator, Admissions","All qualified applicants, regardless of race, colour, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability...","https://www.glassdoor.co.uk/job-listing/coordinator-admissions-brainstation-JV_IC2671300_KO0,22_KE23,35.htm?jl=1009209744460",BrainStation,3.5,"Customer service, Public speaking, Communication skills",Europe,521900000,730660000
Industry Analyst,"We’re passionate about building great technology to change the way customers use, and think about energy for the good of the planet....","https://www.glassdoor.co.uk/job-listing/industry-analyst-octopus-energy-group-JV_IC2671300_KO0,16_KE17,37.htm?jl=1009341917218",Octopus Energy Group,4.3,"SQL, Project management, Root cause analysis, Data visualisation, Time management",Europe,626280000,876792000
Trial Coordinator,Flexible working - You will be based out of our London office and we encourage you to spend at least 60% of your time per month (averaging 3 days a week) in the...,"https://www.glassdoor.co.uk/job-listing/trial-coordinator-lindus-health-JV_IC2671300_KO0,17_KE18,31.htm?jl=1009280487352",Lindus Health,4.8,"Computer literacy, Organisational skills, Communication skills",Europe,542776000,730660000
Customer Success Graduate (Fintech Startup),Relax knowing you have access to Bupa private medical insurance and a medical cash plan for added security. Training users on how to use our technology....,"https://www.glassdoor.co.uk/job-listing/customer-success-graduate-fintech-startup-acre-software-JV_IC2686512_KO0,41_KE42,55.htm?jl=1009320327800",Acre Software,3.6,,Europe,688908000,1002048000
Human Resources Generalist,"At least 3 years of experience in Human Resources, preferably in multi-location companies with at least 50 employees....","https://www.glassdoor.co.uk/job-listing/human-resources-generalist-technologyadvice-JV_IC2671300_KO0,26_KE27,43.htm?jl=1009340898335",TechnologyAdvice,3.5,"Google Suite, Analysis skills, Human resources, Organisational skills, Communication skills",Europe,793288000,1043800000
Midweight Social Editor/Copywriter,Understanding of brand tone of voice on social media. Planning and crafting social media posts. Translate campaigns into captivating social content....,"https://www.glassdoor.co.uk/job-listing/midweight-social-editor-copywriter-leo-burnett-JV_IC2671300_KO0,34_KE35,46.htm?jl=1009327975424",Leo Burnett,3.7,,Europe,981172000,1148180000
Marketing Graduate,We’ve been opening doors for our customers and colleagues for 50 years and we’re passionate about supporting individuals and businesses achieve their ambitions....,"https://www.glassdoor.co.uk/job-listing/marketing-graduate-together-JV_IC3306720_KO0,18_KE19,27.htm?jl=1009261907127",Together,2.6,"Analysis skills, Mentoring, Financial services, Communication skills, Marketing",Europe,501024000,1356940000
Junior Copywriter Oxford,"Across marketing, media buying, video production, customer experience, in-house manufacturing, and new product development, creating breakthrough products,...","https://www.glassdoor.co.uk/job-listing/junior-copywriter-oxford-malaberg-ltd-JV_IC3380454_KO0,24_KE25,37.htm?jl=1009338137405",Malaberg Ltd,3.5,"Media buying, WordPress, Analysis skills, Project management, Project management software",Europe,730660000,1022924000
Executive Assistant,"Our customers use the Cint platform to post questions and get answers from real people to build business strategies, confidently publish research, accurately...","https://www.glassdoor.co.uk/job-listing/executive-assistant-cint-JV_IC2671300_KO0,19_KE20,24.htm?jl=1009272331396",Cint,3.7,"Microsoft Powerpoint, Microsoft Word, Microsoft Excel, Microsoft Outlook, Microsoft Office",Europe,1043800000,1252560000
Principal Tech Project Manager,"We believe our continued success depends upon the equal treatment of all associates and applicants for employment without discrimination on the basis of race,...","https://www.glassdoor.co.uk/job-listing/principal-tech-project-manager-t-rowe-price-JV_IC2671300_KO0,30_KE31,43.htm?jl=1009346103151",T. Rowe Price,3.8,,Europe,2755632000,2818260000
Sales Development Representative,Research and outbound prospecting to develop pipeline of qualified leads. You have worked in a Sales-related role working for a tech-centric products for at...,"https://www.glassdoor.co.uk/job-listing/sales-development-representative-knit-JV_IC2671300_KO0,32_KE33,37.htm?jl=1009342150018",Knit,4.0,Communication skills,Europe,730660000,835040000
Communications Officer Job profile,"The post holder will be required to support and effectively use the University’s existing communication channels, such as corporate meetings, printed and/or e...","https://www.glassdoor.co.uk/job-listing/communications-officer-job-profile-university-of-exeter-JV_IC3378624_KO0,34_KE35,55.htm?jl=1009340303444",University of Exeter,4.2,,Europe,668032000,868441600
Agile Project Manager,"You will become responsible for all scrum related meetings, such as sprint planning, backlog refinement, and for more traditional project management activities....","https://www.glassdoor.co.uk/job-listing/agile-project-manager-adatis-JV_IC2671300_KO0,21_KE22,28.htm?jl=1009277033213",Adatis,4.8,"Scrum, Agile, Communication skills",Europe,1461320000,1565700000
Employee Engagement Advisor,"Experience in managing company-wide events and campaigns end to end – you’re organised and have strong project management, planning and time management skills....","https://www.glassdoor.co.uk/job-listing/employee-engagement-advisor-trainline-JV_IC2671300_KO0,27_KE28,37.htm?jl=1009298731705",Trainline,3.9,"Project management, IT, Communication skills, Time management",Europe,1336064000,1607452000
Graduate Research Assistant Job profile,"Experience conducting any form of qualitative data analysis, for example as part of a research project or dissertation project, is desirable but not essential....","https://www.glassdoor.co.uk/job-listing/graduate-research-assistant-job-profile-university-of-exeter-JV_IC3378624_KO0,39_KE40,60.htm?jl=1009329471048",University of Exeter,4.2,"Data analysis skills, Qualitative analysis, Database management",Europe,668032000,868441600
Platform Engineer (Remote Within UK),"Flexible workplace policy, allowing you to work either from home or our office space. Great team player who loves to share knowledge and support colleagues...","https://www.glassdoor.co.uk/job-listing/platform-engineer-remote-within-uk-adjust-JV_IC2671300_KO0,34_KE35,41.htm?jl=1009338649382",Adjust,3.9,"Kubernetes, Ansible, Configuration management, OS Kernels, PostgreSQL",Europe,1482196000,2004096000
Sessional Hourly Paid Teachers,Successful candidates will work closely with the Curriculum Managers and teaching staff to deliver on high quality courses and carry out teaching and learning...,"https://www.glassdoor.co.uk/job-listing/sessional-hourly-paid-teachers-newvic-JV_IC2671300_KO0,30_KE31,37.htm?jl=1009055072062",NewVic,2.8,,Europe,730660000,835040000
Anti Money Laundering Officer (MLRO) – Tech Payments Start-up,Undertaking risk assessment of new products and services. Subject matter expert in AML and provide financial crime advisory to our operations and technology...,"https://www.glassdoor.co.uk/job-listing/anti-money-laundering-officer-mlro-tech-payments-start-up-propel-together-JV_IC2671300_KO0,57_KE58,73.htm?jl=1008045149399",Propel Together,4.0,,Europe,146132000,250512000
Digital Marketing Associate (Graduate),"Report on activities that have taken place, past performance, new activities planned, and get a hold of what works, what doesn’t and how things could be...","https://www.glassdoor.co.uk/job-listing/digital-marketing-associate-graduate-node-resourcing-ltd-JV_IC3380289_KO0,36_KE37,56.htm?jl=1009119434909",Hidden for privacy reasons,0.0,Marketing,Europe,480148000,624192400
Product Owner at Tech Startup,"To be considered, *candidates must demonstrate a high level of curiosity about the project*; specifically, by having tested or otherwise verified what the...","https://www.glassdoor.co.uk/job-listing/product-owner-at-tech-startup-meotolo-JV_IC2671300_KO0,29_KE30,37.htm?jl=1009306152205",Hidden for privacy reasons,0.0,"iOS, ERP systems, Java, Project management, Wireframing",Europe,521900000,678470000
Solar PV Installer,Duties:- Install solar panels on rooftops or other structures using hand tools and power tools- Assist with mechanical and electrical components installation-...,"https://www.glassdoor.co.uk/job-listing/solar-pv-installer-tech-smart-group-limited-JV_IC2671300_KO0,18_KE19,43.htm?jl=1009322504517",Hidden for privacy reasons,0.0,"Power tools, Hand tools, Mechanical knowledge",Europe,521900000,1440444000
Creative Strategist,Work collaboratively with the Brand Partnerships sales team to create innovative branded content and experiential responses. Work from home 1 day per week....,"https://www.glassdoor.co.uk/job-listing/creative-strategist-feverup-JV_IC2671300_KO0,19_KE20,27.htm?jl=1009293004164",FeverUp,3.6,Communication skills,Europe,835040000,1670080000
Freelance Talent Partner,Minimum 2 years experience of sourcing and recruiting for tech focused roles. You enjoy building strong relationships and know how to communicate around highly...,"https://www.glassdoor.co.uk/job-listing/freelance-talent-partner-techtree-JV_IC2671300_KO0,24_KE25,33.htm?jl=1008986700962",TechTree,4.3,Communication skills,Europe,1002048000,1816212000
Assistant Garment Tech,"Build and maintain good working & professional relationships with head office, store and warehouse teams. Enhanced maternity and paternity package after 2 years...","https://www.glassdoor.co.uk/job-listing/assistant-garment-tech-me-em-JV_IC2671300_KO0,22_KE23,28.htm?jl=1009311194623",ME+EM,3.5,,Europe,501024000,897668000
Operations Strategy Analyst,"This will involve an initial telephone conversation, followed by a panel interview and a case study where you will meet with that businesses management team and...","https://www.glassdoor.co.uk/job-listing/operations-strategy-analyst-blenheim-chalcot-JV_IC2671300_KO0,27_KE28,44.htm?jl=1009329302127",Blenheim Chalcot,3.6,,Europe,835040000,1043800000
Customer Success Manager,Launch and Implementation: Coordinate with sales and clinical teams to ensure a smooth onboarding experience for clients. Our dream Customer Success Manager:...,"https://www.glassdoor.co.uk/job-listing/customer-success-manager-peppy-JV_IC2671300_KO0,24_KE25,30.htm?jl=1009303151817",Peppy,3.8,Communication skills,Europe,897668000,1085552000
"Marketing Designer -Remote, UK","Production of marketing campaign assets including advertising assets, social media, campaign landing pages, email design, print and documentation including...","https://www.glassdoor.co.uk/job-listing/marketing-designer-remote-uk-freestar-JV_IC2671300_KO0,28_KE29,37.htm?jl=1009334541676",Freestar,3.8,"Microsoft Powerpoint, Adobe Photoshop, Salesforce Marketing Cloud, CSS, Adobe Illustrator",Europe,647156000,939420000
Graduate Scheme,"*A sales mindset* – target driven, results focused and a competitive streak. *No prior sales experience is required.*. Job Types: Full-time, Permanent....","https://www.glassdoor.co.uk/job-listing/graduate-scheme-tangible-benefit-JV_IC2671300_KO0,15_KE16,32.htm?jl=1009341981787",Tangible Benefit,2.5,"Sales, Communication skills",Europe,563652000,1148180000
Room Attendant,"Earth day giving back activities. With attentive service, locally inspired fun amenities, thoughtful programming, and reimagined culinary delights curated by...","https://www.glassdoor.co.uk/job-listing/room-attendant-treehouse-manchester-JV_IC2691218_KO0,14_KE15,35.htm?jl=1009274808627",Treehouse Manchester,4.0,,Europe,501024000,772412000
Feature Writer,"A journalism degree or writing qualification. You will be responsible for sourcing, interviewing and writing real-life stories for our titles and creating...","https://www.glassdoor.co.uk/job-listing/feature-writer-south-west-news-service-limited-JV_IC3280589_KO0,14_KE15,46.htm?jl=1009306795373",Hidden for privacy reasons,0.0,"Adobe InDesign, Phone etiquette",Europe,501024000,651331200
Cleaner- Hamilton/Blantyre,Access to our benefits platform with high street voucher and tech discounts and cycle to work scheme to name a few! Full time & Part time hours available....,"https://www.glassdoor.co.uk/job-listing/cleaner-hamilton-blantyre-blue-triangle-glasgow-housing-association-JV_IC3306724_KO0,25_KE26,67.htm?jl=1009329839937",Blue Triangle (Glasgow) Housing Association,3.3,,Europe,459272000,597053600
