"title","description","url","company","rating","skills","location","salary_min","salary_max"
"Graduate Account Executive","*A sales mindset* – target driven, results focused and a\n              competitive streak. *No prior sales experience is required.*. Job\n              Types: Full-time, Permanent.…","https://www.glassdoor.co.uk/job-listing/graduate-account-executive-tangible-benefit-JV_IC2671300_KO0,26_KE27,43.htm?jl=1009341982336","Tangible Benefit","2.5","Sales, Communication skills","Europe","563652000","1148180000"
"Artwork Coordinator","Designing – tweaks/amends/colour changes/product changes/creating\n              product visuals. Managing photo license expiry dates Prepping\n              content for HTML mailers and……","https://www.glassdoor.co.uk/job-listing/artwork-coordinator-universal-music-group-JV_IC2671300_KO0,19_KE20,41.htm?jl=1009329596801","Universal Music Group","3.9","Adobe Photoshop, Adobe Illustrator, Adobe Creative\n              Suite, Adobe Premiere, Organisational skills","Europe","605404000","647156000"
"Employer Engagement Assistant (Apprentice)","You will provide flexible administrative support, respond to\n              contacts and businesses, help with events, and manage digital\n              content on the Skills & Employment……","https://www.glassdoor.co.uk/job-listing/employer-engagement-assistant-apprentice-london-borough-of-hounslow-JV_IC2671300_KO0,40_KE41,67.htm?jl=1009318502985","London Borough of Hounslow","3.4","","Europe","542776000","705608800"
"Coordinator, Admissions","All qualified applicants, regardless of race, colour, religion,\n              gender, gender identity or expression, sexual orientation,\n              national origin, genetics, disability……","https://www.glassdoor.co.uk/job-listing/coordinator-admissions-brainstation-JV_IC2671300_KO0,22_KE23,35.htm?jl=1009209744460","BrainStation","3.5","Customer service, Public speaking, Communication\n              skills","Europe","521900000","730660000"
"Industry Analyst","We’re passionate about building great technology to change the way\n              customers use, and think about energy for the good of the planet.…","https://www.glassdoor.co.uk/job-listing/industry-analyst-octopus-energy-group-JV_IC2671300_KO0,16_KE17,37.htm?jl=1009341917218","Octopus Energy Group","4.3","SQL, Project management, Root cause analysis, Data\n              visualisation, Time management","Europe","626280000","876792000"
"Trial Coordinator","Flexible working - You will be based out of our London office and\n              we encourage you to spend at least 60% of your time per month\n              (averaging 3 days a week) in the……","https://www.glassdoor.co.uk/job-listing/trial-coordinator-lindus-health-JV_IC2671300_KO0,17_KE18,31.htm?jl=1009280487352","Lindus Health","4.8","Computer literacy, Organisational skills,\n              Communication skills","Europe","542776000","730660000"
"Customer Success Graduate (Fintech Startup)","Relax knowing you have access to Bupa private medical insurance\n              and a medical cash plan for added security. Training users on how\n              to use our technology.…","https://www.glassdoor.co.uk/job-listing/customer-success-graduate-fintech-startup-acre-software-JV_IC2686512_KO0,41_KE42,55.htm?jl=1009320327800","Acre Software","3.6","","Europe","688908000","1002048000"
"Human Resources Generalist","At least 3 years of experience in Human Resources, preferably in\n              multi-location companies with at least 50 employees.…","https://www.glassdoor.co.uk/job-listing/human-resources-generalist-technologyadvice-JV_IC2671300_KO0,26_KE27,43.htm?jl=1009340898335","TechnologyAdvice","3.5","Google Suite, Analysis skills, Human resources,\n              Organisational skills, Communication skills","Europe","793288000","1043800000"
"Midweight Social Editor/Copywriter","Understanding of brand tone of voice on social media. Planning and\n              crafting social media posts. Translate campaigns into captivating\n              social content.…","https://www.glassdoor.co.uk/job-listing/midweight-social-editor-copywriter-leo-burnett-JV_IC2671300_KO0,34_KE35,46.htm?jl=1009327975424","Leo Burnett","3.7","","Europe","981172000","1148180000"
"Marketing Graduate","We’ve been opening doors for our customers and colleagues for 50\n              years and we’re passionate about supporting individuals and\n              businesses achieve their ambitions.…","https://www.glassdoor.co.uk/job-listing/marketing-graduate-together-JV_IC3306720_KO0,18_KE19,27.htm?jl=1009261907127","Together","2.6","Analysis skills, Mentoring, Financial services,\n              Communication skills, Marketing","Europe","501024000","1356940000"
"Junior Copywriter Oxford","Across marketing, media buying, video production, customer\n              experience, in-house manufacturing, and new product development,\n              creating breakthrough products,……","https://www.glassdoor.co.uk/job-listing/junior-copywriter-oxford-malaberg-ltd-JV_IC3380454_KO0,24_KE25,37.htm?jl=1009338137405","Malaberg Ltd","3.5","Media buying, WordPress, Analysis skills, Project\n              management, Project management software","Europe","730660000","1022924000"
"Executive Assistant","Our customers use the Cint platform to post questions and get\n              answers from real people to build business strategies, confidently\n              publish research, accurately……","https://www.glassdoor.co.uk/job-listing/executive-assistant-cint-JV_IC2671300_KO0,19_KE20,24.htm?jl=1009272331396","Cint","3.7","Microsoft Powerpoint, Microsoft Word, Microsoft\n              Excel, Microsoft Outlook, Microsoft Office","Europe","1043800000","1252560000"
"Principal Tech Project Manager","We believe our continued success depends upon the equal treatment\n              of all associates and applicants for employment without\n              discrimination on the basis of race,……","https://www.glassdoor.co.uk/job-listing/principal-tech-project-manager-t-rowe-price-JV_IC2671300_KO0,30_KE31,43.htm?jl=1009346103151","T. Rowe Price","3.8","","Europe","2755632000","2818260000"
"Sales Development Representative","Research and outbound prospecting to develop pipeline of qualified\n              leads. You have worked in a Sales-related role working for a\n              tech-centric products for at……","https://www.glassdoor.co.uk/job-listing/sales-development-representative-knit-JV_IC2671300_KO0,32_KE33,37.htm?jl=1009342150018","Knit","4.0","Communication skills","Europe","730660000","835040000"
"Communications Officer Job profile","The post holder will be required to support and effectively use\n              the University’s existing communication channels, such as\n              corporate meetings, printed and/or e……","https://www.glassdoor.co.uk/job-listing/communications-officer-job-profile-university-of-exeter-JV_IC3378624_KO0,34_KE35,55.htm?jl=1009340303444","University of Exeter","4.2","","Europe","668032000","868441600"
"Agile Project Manager","You will become responsible for all scrum related meetings, such\n              as sprint planning, backlog refinement, and for more traditional\n              project management activities.…","https://www.glassdoor.co.uk/job-listing/agile-project-manager-adatis-JV_IC2671300_KO0,21_KE22,28.htm?jl=1009277033213","Adatis","4.8","Scrum, Agile, Communication skills","Europe","1461320000","1565700000"
"Employee Engagement Advisor","Experience in managing company-wide events and campaigns end to\n              end – you’re organised and have strong project management,\n              planning and time management skills.…","https://www.glassdoor.co.uk/job-listing/employee-engagement-advisor-trainline-JV_IC2671300_KO0,27_KE28,37.htm?jl=1009298731705","Trainline","3.9","Project management, IT, Communication skills, Time\n              management","Europe","1336064000","1607452000"
"Graduate Research Assistant Job profile","Experience conducting any form of qualitative data analysis, for\n              example as part of a research project or dissertation project, is\n              desirable but not essential.…","https://www.glassdoor.co.uk/job-listing/graduate-research-assistant-job-profile-university-of-exeter-JV_IC3378624_KO0,39_KE40,60.htm?jl=1009329471048","University of Exeter","4.2","Data analysis skills, Qualitative analysis,\n              Database management","Europe","668032000","868441600"
"Platform Engineer (Remote Within UK)","Flexible workplace policy, allowing you to work either from home\n              or our office space. Great team player who loves to share\n              knowledge and support colleagues……","https://www.glassdoor.co.uk/job-listing/platform-engineer-remote-within-uk-adjust-JV_IC2671300_KO0,34_KE35,41.htm?jl=1009338649382","Adjust","3.9","Kubernetes, Ansible, Configuration management, OS\n              Kernels, PostgreSQL","Europe","1482196000","2004096000"
"Sessional Hourly Paid Teachers","Successful candidates will work closely with the Curriculum\n              Managers and teaching staff to deliver on high quality courses and\n              carry out teaching and learning……","https://www.glassdoor.co.uk/job-listing/sessional-hourly-paid-teachers-newvic-JV_IC2671300_KO0,30_KE31,37.htm?jl=1009055072062","NewVic","2.8","","Europe","730660000","835040000"
"Anti Money Laundering Officer (MLRO) – Tech Payments Start-up","Undertaking risk assessment of new products and services. Subject\n              matter expert in AML and provide financial crime advisory to our\n              operations and technology……","https://www.glassdoor.co.uk/job-listing/anti-money-laundering-officer-mlro-tech-payments-start-up-propel-together-JV_IC2671300_KO0,57_KE58,73.htm?jl=1008045149399","Propel Together","4.0","","Europe","146132000","250512000"
"Digital Marketing Associate (Graduate)","Report on activities that have taken place, past performance, new\n              activities planned, and get a hold of what works, what doesn’t and\n              how things could be……","https://www.glassdoor.co.uk/job-listing/digital-marketing-associate-graduate-node-resourcing-ltd-JV_IC3380289_KO0,36_KE37,56.htm?jl=1009119434909","Hidden for privacy reasons","0.0","Marketing","Europe","480148000","624192400"
